tbl,Year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,Geocoded_City1,Geocoded_City2,tbl1apk
Table 1a,2008,3,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,10800,AUS,BUR,1242,3731,252.56,WN,0.55,253.37,US,0.19,212.1,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",200831042310800AUSBUR
Table 1a,2014,3,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",10423,12264,AUS,IAD,1342,21749,315.73,UA,0.7,330.54,AA,0.16,261.81,"Austin, TX
(30.264979, -97.746598)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201431042312264AUSIAD
Table 1a,2007,2,30423,31453,"Austin, TX","Houston, TX",10423,12191,AUS,HOU,148,37492,103.55,WN,0.99,103.55,WN,0.99,103.55,"Austin, TX
(30.264979, -97.746598)","Houston, TX
(29.760803, -95.369506)",200721042312191AUSHOU
Table 1a,2013,2,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12478,AUS,JFK,1559,65611,213.59,B6,0.51,219.15,DL,0.24,197.35,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201321042312478AUSJFK
Table 1a,2013,3,30423,33195,"Austin, TX","Tampa, FL (Metropolitan Area)",10423,15304,AUS,TPA,928,18928,213.8,WN,0.54,225.31,DL,0.18,187.55,"Austin, TX
(30.264979, -97.746598)","Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)",201331042315304AUSTPA
Table 1a,2010,3,30423,32467,"Austin, TX","Miami, FL (Metropolitan Area)",10423,11697,AUS,FLL,1105,26481,162.38,B6,0.43,144.94,B6,0.43,144.94,"Austin, TX
(30.264979, -97.746598)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",201031042311697AUSFLL
Table 1a,2009,3,30423,32467,"Austin, TX","Miami, FL (Metropolitan Area)",10423,11697,AUS,FLL,1105,24843,137.64,WN,0.42,136.49,B6,0.4,125.98,"Austin, TX
(30.264979, -97.746598)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",200931042311697AUSFLL
Table 1a,2009,1,30423,30721,"Austin, TX","Boston, MA (Metropolitan Area)",10423,14307,AUS,PVD,1698,4186,199.26,WN,0.47,184.42,CO,0.11,178.18,"Austin, TX
(30.264979, -97.746598)","Boston, MA (Metropolitan Area)
(42.358894, -71.056742)",200911042314307AUSPVD
Table 1a,2013,4,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,10800,AUS,BUR,1242,3822,299.98,WN,0.8,303.82,US,0.12,270.24,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201341042310800AUSBUR
Table 1a,2009,1,30423,32457,"Austin, TX","San Francisco, CA (Metropolitan Area)",10423,14771,AUS,SFO,1504,39221,162.06,WN,0.3,136.84,WN,0.3,136.84,"Austin, TX
(30.264979, -97.746598)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",200911042314771AUSSFO
Table 1a,2007,3,30423,32467,"Austin, TX","Miami, FL (Metropolitan Area)",10423,11697,AUS,FLL,1105,15379,181.15,CO,0.29,187.37,DL,0.27,151.25,"Austin, TX
(30.264979, -97.746598)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",200731042311697AUSFLL
Table 1a,2008,4,30423,30977,"Austin, TX","Chicago, IL",10423,13930,AUS,ORD,978,56784,196.02,AA,0.77,190.36,AA,0.77,190.36,"Austin, TX
(30.264979, -97.746598)","Chicago, IL
(41.775002, -87.696388)",200841042313930AUSORD
Table 1a,2013,2,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12391,AUS,ISP,1559,1001,220.29,WN,0.94,219.75,WN,0.94,219.75,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201321042312391AUSISP
Table 1a,2010,2,30423,32467,"Austin, TX","Miami, FL (Metropolitan Area)",10423,13303,AUS,MIA,1105,6461,225.54,AA,0.58,225.49,DL,0.13,182.18,"Austin, TX
(30.264979, -97.746598)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",201021042313303AUSMIA
Table 1a,2014,2,30423,32457,"Austin, TX","San Francisco, CA (Metropolitan Area)",10423,14771,AUS,SFO,1504,102921,225.37,UA,0.46,253.91,B6,0.18,174.51,"Austin, TX
(30.264979, -97.746598)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201421042314771AUSSFO
Table 1a,2012,3,30423,31453,"Austin, TX","Houston, TX",10423,12266,AUS,IAH,148,7644,155.01,UA,1.0,155.01,UA,1.0,155.01,"Austin, TX
(30.264979, -97.746598)","Houston, TX
(29.760803, -95.369506)",201231042312266AUSIAH
Table 1a,2008,4,30423,31453,"Austin, TX","Houston, TX",10423,12191,AUS,HOU,148,28028,115.03,WN,1.0,115.03,WN,1.0,115.03,"Austin, TX
(30.264979, -97.746598)","Houston, TX
(29.760803, -95.369506)",200841042312191AUSHOU
Table 1a,2009,1,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,12892,AUS,LAX,1242,69615,154.72,AA,0.55,154.82,WN,0.34,149.08,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",200911042312892AUSLAX
Table 1a,2007,4,30423,31453,"Austin, TX","Houston, TX",10423,12266,AUS,IAH,148,15470,117.76,CO,0.99,117.8,CO,0.99,117.8,"Austin, TX
(30.264979, -97.746598)","Houston, TX
(29.760803, -95.369506)",200741042312266AUSIAH
Table 1a,2014,2,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12953,AUS,LGA,1559,24752,240.33,AA,0.39,230.74,WN,0.14,220.13,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201421042312953AUSLGA
Table 1a,2009,2,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",10423,11278,AUS,DCA,1342,19292,259.39,AA,0.46,279.99,US,0.19,197.7,"Austin, TX
(30.264979, -97.746598)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",200921042311278AUSDCA
Table 1a,2011,4,30423,30977,"Austin, TX","Chicago, IL",10423,13232,AUS,MDW,978,24570,193.99,WN,0.97,194.37,DL,0.01,191.48,"Austin, TX
(30.264979, -97.746598)","Chicago, IL
(41.775002, -87.696388)",201141042313232AUSMDW
Table 1a,2011,2,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",10423,11278,AUS,DCA,1342,21203,318.5,AA,0.45,309.06,AA,0.45,309.06,"Austin, TX
(30.264979, -97.746598)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201121042311278AUSDCA
Table 1a,2013,4,30423,32457,"Austin, TX","San Francisco, CA (Metropolitan Area)",10423,14771,AUS,SFO,1504,99827,225.44,UA,0.47,244.03,B6,0.2,186.8,"Austin, TX
(30.264979, -97.746598)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201341042314771AUSSFO
Table 1a,2014,3,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12478,AUS,JFK,1559,68978,218.23,B6,0.4,216.82,DL,0.38,214.32,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201431042312478AUSJFK
Table 1a,2013,2,30423,30721,"Austin, TX","Boston, MA (Metropolitan Area)",10423,10721,AUS,BOS,1698,54145,241.09,B6,0.34,259.21,DL,0.13,219.33,"Austin, TX
(30.264979, -97.746598)","Boston, MA (Metropolitan Area)
(42.358894, -71.056742)",201321042310721AUSBOS
Table 1a,2010,4,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12953,AUS,LGA,1559,20202,233.21,AA,0.38,250.47,WN,0.15,195.55,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201041042312953AUSLGA
Table 1a,2010,4,30423,30194,"Austin, TX","Dallas/Fort Worth, TX",10423,11298,AUS,DFW,190,30758,132.23,AA,0.99,131.78,AA,0.99,131.78,"Austin, TX
(30.264979, -97.746598)","Dallas/Fort Worth, TX
(40.11086, -77.035636)",201041042311298AUSDFW
Table 1a,2014,4,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,12954,AUS,LGB,1242,27846,184.22,B6,0.92,183.26,B6,0.92,183.26,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201441042312954AUSLGB
Table 1a,2009,1,30423,32457,"Austin, TX","San Francisco, CA (Metropolitan Area)",10423,14831,AUS,SJC,1504,36309,161.16,AA,0.85,158.64,AA,0.85,158.64,"Austin, TX
(30.264979, -97.746598)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",200911042314831AUSSJC
Table 1a,2014,4,30423,30194,"Austin, TX","Dallas/Fort Worth, TX",10423,11259,AUS,DAL,190,70070,169.69,WN,0.99,169.66,WN,0.99,169.66,"Austin, TX
(30.264979, -97.746598)","Dallas/Fort Worth, TX
(40.11086, -77.035636)",201441042311259AUSDAL
Table 1a,2010,3,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,13891,AUS,ONT,1242,8099,213.28,WN,0.55,211.02,US,0.16,198.87,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201031042313891AUSONT
Table 1a,2007,3,30423,30194,"Austin, TX","Dallas/Fort Worth, TX",10423,11298,AUS,DFW,190,27755,115.04,AA,0.98,114.65,AA,0.98,114.65,"Austin, TX
(30.264979, -97.746598)","Dallas/Fort Worth, TX
(40.11086, -77.035636)",200731042311298AUSDFW
Table 1a,2009,1,30423,30977,"Austin, TX","Chicago, IL",10423,13930,AUS,ORD,978,40131,193.97,AA,0.73,188.79,AA,0.73,188.79,"Austin, TX
(30.264979, -97.746598)","Chicago, IL
(41.775002, -87.696388)",200911042313930AUSORD
Table 1a,2013,1,30423,30721,"Austin, TX","Boston, MA (Metropolitan Area)",10423,14307,AUS,PVD,1698,4641,222.75,WN,0.45,198.14,WN,0.45,198.14,"Austin, TX
(30.264979, -97.746598)","Boston, MA (Metropolitan Area)
(42.358894, -71.056742)",201311042314307AUSPVD
Table 1a,2009,3,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,11618,AUS,EWR,1559,33397,262.29,CO,0.8,267.77,US,0.06,221.07,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",200931042311618AUSEWR
Table 1a,2013,3,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12197,AUS,HPN,1559,1183,263.02,DL,0.41,289.38,AA,0.29,224.15,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201331042312197AUSHPN
Table 1a,2012,3,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,13891,AUS,ONT,1242,5642,252.66,WN,0.55,236.37,WN,0.55,236.37,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201231042313891AUSONT
Table 1a,2012,3,30423,32467,"Austin, TX","Miami, FL (Metropolitan Area)",10423,13303,AUS,MIA,1105,5460,242.7,AA,0.53,257.0,DL,0.23,211.05,"Austin, TX
(30.264979, -97.746598)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",201231042313303AUSMIA
Table 1a,2011,2,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12953,AUS,LGA,1559,22932,254.51,AA,0.42,250.24,WN,0.13,223.13,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201121042312953AUSLGA
Table 1a,2012,2,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,10800,AUS,BUR,1242,5278,238.14,WN,0.7,222.07,WN,0.7,222.07,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201221042310800AUSBUR
Table 1a,2014,1,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12197,AUS,HPN,1559,1092,262.66,DL,0.51,274.32,AA,0.25,240.47,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201411042312197AUSHPN
Table 1a,2009,3,30423,32457,"Austin, TX","San Francisco, CA (Metropolitan Area)",10423,13796,AUS,OAK,1504,17836,163.5,WN,0.9,160.84,DL,0.01,143.12,"Austin, TX
(30.264979, -97.746598)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",200931042313796AUSOAK
Table 1a,2010,2,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,15070,AUS,SWF,1559,637,221.81,DL,0.83,208.53,DL,0.83,208.53,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201021042315070AUSSWF
Table 1a,2014,4,30423,31453,"Austin, TX","Houston, TX",10423,12191,AUS,HOU,148,13650,167.72,WN,1.0,167.72,WN,1.0,167.72,"Austin, TX
(30.264979, -97.746598)","Houston, TX
(29.760803, -95.369506)",201441042312191AUSHOU
Table 1a,2010,2,30423,30721,"Austin, TX","Boston, MA (Metropolitan Area)",10423,10721,AUS,BOS,1698,37310,232.31,B6,0.38,231.19,CO,0.17,221.59,"Austin, TX
(30.264979, -97.746598)","Boston, MA (Metropolitan Area)
(42.358894, -71.056742)",201021042310721AUSBOS
Table 1a,2009,1,30423,32457,"Austin, TX","San Francisco, CA (Metropolitan Area)",10423,13796,AUS,OAK,1504,11648,168.66,WN,0.87,168.77,US,0.08,162.98,"Austin, TX
(30.264979, -97.746598)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",200911042313796AUSOAK
Table 1a,2011,2,30423,32457,"Austin, TX","San Francisco, CA (Metropolitan Area)",10423,14831,AUS,SJC,1504,51142,206.92,WN,0.65,200.61,AS,0.15,159.52,"Austin, TX
(30.264979, -97.746598)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201121042314831AUSSJC
Table 1a,2009,3,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12478,AUS,JFK,1559,30303,208.56,B6,0.91,207.84,NW,0.01,174.04,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",200931042312478AUSJFK
Table 1a,2012,3,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12391,AUS,ISP,1559,1274,261.6,WN,0.96,260.96,WN,0.96,260.96,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201231042312391AUSISP
Table 1a,2011,1,30423,32457,"Austin, TX","San Francisco, CA (Metropolitan Area)",10423,14831,AUS,SJC,1504,48321,194.86,WN,0.51,183.66,WN,0.51,183.66,"Austin, TX
(30.264979, -97.746598)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201111042314831AUSSJC
Table 1a,2011,4,30423,30977,"Austin, TX","Chicago, IL",10423,13930,AUS,ORD,978,55055,248.56,AA,0.63,218.28,AA,0.63,218.28,"Austin, TX
(30.264979, -97.746598)","Chicago, IL
(41.775002, -87.696388)",201141042313930AUSORD
Table 1a,2013,4,30423,30721,"Austin, TX","Boston, MA (Metropolitan Area)",10423,13296,AUS,MHT,1698,4914,230.26,WN,0.58,216.85,UA,0.14,216.77,"Austin, TX
(30.264979, -97.746598)","Boston, MA (Metropolitan Area)
(42.358894, -71.056742)",201341042313296AUSMHT
Table 1a,2007,1,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,15070,AUS,SWF,1559,910,223.24,AA,0.94,220.18,AA,0.94,220.18,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",200711042315070AUSSWF
Table 1a,2012,1,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12391,AUS,ISP,1559,910,297.73,WN,0.95,291.4,WN,0.95,291.4,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201211042312391AUSISP
Table 1a,2013,2,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12197,AUS,HPN,1559,1274,271.59,DL,0.37,290.12,B6,0.17,248.1,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201321042312197AUSHPN
Table 1a,2013,1,30423,32467,"Austin, TX","Miami, FL (Metropolitan Area)",10423,13303,AUS,MIA,1105,8463,283.9,AA,0.44,292.48,UA,0.33,258.38,"Austin, TX
(30.264979, -97.746598)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",201311042313303AUSMIA
Table 1a,2011,2,30423,32467,"Austin, TX","Miami, FL (Metropolitan Area)",10423,11697,AUS,FLL,1105,29666,182.77,WN,0.42,187.13,B6,0.41,164.57,"Austin, TX
(30.264979, -97.746598)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",201121042311697AUSFLL
Table 1a,2008,2,30423,30721,"Austin, TX","Boston, MA (Metropolitan Area)",10423,13296,AUS,MHT,1698,4823,213.48,WN,0.55,214.37,WN,0.55,214.37,"Austin, TX
(30.264979, -97.746598)","Boston, MA (Metropolitan Area)
(42.358894, -71.056742)",200821042313296AUSMHT
Table 1a,2013,1,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,12892,AUS,LAX,1242,70707,274.13,AA,0.46,279.06,WN,0.3,261.03,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201311042312892AUSLAX
Table 1a,2008,2,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12953,AUS,LGA,1559,20930,236.35,AA,0.64,232.47,CO,0.18,224.66,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",200821042312953AUSLGA
Table 1a,2012,2,30423,30194,"Austin, TX","Dallas/Fort Worth, TX",10423,11298,AUS,DFW,190,26026,164.85,AA,0.99,163.6,AA,0.99,163.6,"Austin, TX
(30.264979, -97.746598)","Dallas/Fort Worth, TX
(40.11086, -77.035636)",201221042311298AUSDFW
Table 1a,2007,1,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",10423,10821,AUS,BWI,1342,34580,171.11,WN,0.7,173.56,NW,0.04,102.68,"Austin, TX
(30.264979, -97.746598)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",200711042310821AUSBWI
Table 1a,2007,1,30423,32457,"Austin, TX","San Francisco, CA (Metropolitan Area)",10423,14771,AUS,SFO,1504,24388,216.33,UA,0.35,250.17,AA,0.31,203.5,"Austin, TX
(30.264979, -97.746598)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",200711042314771AUSSFO
Table 1a,2008,1,30423,30721,"Austin, TX","Boston, MA (Metropolitan Area)",10423,14307,AUS,PVD,1698,4459,200.93,WN,0.56,180.65,WN,0.56,180.65,"Austin, TX
(30.264979, -97.746598)","Boston, MA (Metropolitan Area)
(42.358894, -71.056742)",200811042314307AUSPVD
Table 1a,2013,4,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,12954,AUS,LGB,1242,23569,203.96,B6,0.94,203.13,B6,0.94,203.13,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201341042312954AUSLGB
Table 1a,2013,3,30423,32457,"Austin, TX","San Francisco, CA (Metropolitan Area)",10423,14771,AUS,SFO,1504,104741,207.21,UA,0.41,228.54,B6,0.26,175.05,"Austin, TX
(30.264979, -97.746598)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201331042314771AUSSFO
Table 1a,2007,2,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,12892,AUS,LAX,1242,73892,190.87,AA,0.61,195.92,WN,0.25,172.27,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",200721042312892AUSLAX
Table 1a,2012,1,30423,32457,"Austin, TX","San Francisco, CA (Metropolitan Area)",10423,14831,AUS,SJC,1504,37128,234.95,WN,0.68,233.27,AA,0.17,231.48,"Austin, TX
(30.264979, -97.746598)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201211042314831AUSSJC
Table 1a,2012,1,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",10423,10821,AUS,BWI,1342,39858,239.39,WN,0.69,251.24,AA,0.1,209.62,"Austin, TX
(30.264979, -97.746598)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201211042310821AUSBWI
Table 1a,2012,3,30423,30977,"Austin, TX","Chicago, IL",10423,13232,AUS,MDW,978,27755,227.03,WN,0.97,227.17,F9,0.01,214.3,"Austin, TX
(30.264979, -97.746598)","Chicago, IL
(41.775002, -87.696388)",201231042313232AUSMDW
Table 1a,2007,1,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",10423,11278,AUS,DCA,1342,16653,252.09,AA,0.56,257.7,CO,0.25,256.16,"Austin, TX
(30.264979, -97.746598)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",200711042311278AUSDCA
Table 1a,2012,4,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",10423,12264,AUS,IAD,1342,18200,332.46,UA,0.71,352.62,AA,0.12,249.82,"Austin, TX
(30.264979, -97.746598)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201241042312264AUSIAD
Table 1a,2011,3,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,11618,AUS,EWR,1559,37947,271.37,CO,0.71,280.01,WN,0.08,198.24,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201131042311618AUSEWR
Table 1a,2013,4,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",10423,11278,AUS,DCA,1342,33124,276.36,WN,0.57,255.86,WN,0.57,255.86,"Austin, TX
(30.264979, -97.746598)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201341042311278AUSDCA
Table 1a,2010,1,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,11618,AUS,EWR,1559,28574,296.42,CO,0.82,301.41,US,0.06,228.18,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201011042311618AUSEWR
Table 1a,2012,3,30423,30466,"Austin, TX","Phoenix, AZ",10423,14107,AUS,PHX,872,41132,203.87,WN,0.54,216.55,US,0.35,183.56,"Austin, TX
(30.264979, -97.746598)","Phoenix, AZ
(30.406931, -87.217578)",201231042314107AUSPHX
Table 1a,2011,2,30423,32457,"Austin, TX","San Francisco, CA (Metropolitan Area)",10423,13796,AUS,OAK,1504,18655,194.76,WN,0.86,193.34,UA,0.02,168.23,"Austin, TX
(30.264979, -97.746598)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201121042313796AUSOAK
Table 1a,2013,2,30423,31453,"Austin, TX","Houston, TX",10423,12191,AUS,HOU,148,17563,162.09,WN,0.95,163.17,FL,0.04,141.47,"Austin, TX
(30.264979, -97.746598)","Houston, TX
(29.760803, -95.369506)",201321042312191AUSHOU
Table 1a,2008,1,30423,30721,"Austin, TX","Boston, MA (Metropolitan Area)",10423,10721,AUS,BOS,1698,28665,251.21,B6,0.46,230.66,B6,0.46,230.66,"Austin, TX
(30.264979, -97.746598)","Boston, MA (Metropolitan Area)
(42.358894, -71.056742)",200811042310721AUSBOS
Table 1a,2012,2,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",10423,11278,AUS,DCA,1342,21931,299.52,AA,0.58,278.3,AA,0.58,278.3,"Austin, TX
(30.264979, -97.746598)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201221042311278AUSDCA
Table 1a,2010,1,30423,30721,"Austin, TX","Boston, MA (Metropolitan Area)",10423,13296,AUS,MHT,1698,3822,210.8,WN,0.72,204.26,WN,0.72,204.26,"Austin, TX
(30.264979, -97.746598)","Boston, MA (Metropolitan Area)
(42.358894, -71.056742)",201011042313296AUSMHT
Table 1a,2011,2,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12197,AUS,HPN,1559,2184,218.56,DL,0.38,193.85,DL,0.38,193.85,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201121042312197AUSHPN
